     14000       7000   7.3761488  6.9968473   10.910646   6.795222   12.073944  3.4736058   15.126221  7.5142364   10.891423  13.353117   11.963519   9.838839   8.9724553  10.068818   5.7580293  11.113257   3.6552576  6.6414242   1.9453105  3.5605925   4.8019782  3.0783678   8.0153205  3.1985841  -0.066585224  7.0759812   6.9754483  14.857618   6.4498253  20.764521   14.021043  16.418937   9.9952321  17.543576   3.8417435  17.134428   3.5239149  13.858674   2.1415055  10.454115   0.3333275  15.498474  -1.5042967  11.661243   14.778212  11.981311 
     15000       7500   7.1669224  7.6810581   10.544787  6.7946774   12.062306   3.501491    14.84037  7.3632015   11.029994  13.593701   11.740863  9.8844831   8.6670063  10.687036   5.1904969  10.619361   3.4622465  7.2042996   1.3815945  4.1627986   4.1767289  3.5514255   7.8726341  3.8859798  -0.33000314  7.3298906    6.956853  13.888167   5.1928653   21.72221   13.194159  17.017087   8.4100283  17.515335   4.2018789  16.943067   3.6332802  13.492149   1.6393083  10.925007   0.50555573  14.888653  -2.0831404  11.265491      14.651  11.815546 
     16000       8000   7.0626044  7.8830044   10.197757  6.4143193   11.508352  2.9404833   14.483419  6.1440747   11.566283  13.365769   11.744551  9.2800527   8.9346568  10.682119   5.5372683  11.010816   3.2743345  7.5373157   0.85746002  5.2465234   3.7764245  3.9120813   7.7769201  4.0410164  -0.93122517  7.8405853   7.3809388   14.00809   7.1812629  21.513381   13.407361  17.347439   9.2202437   17.34927   4.7167925  17.253673   3.9689702  13.893874   1.9407484  11.152525   0.76879983  14.985207  -1.8051703  11.824521   14.907338  10.534365 
     17000       8500   6.7042347  7.4982491   10.191246  6.4819196   11.543016  3.0218293    14.22833  6.4240913   11.645555  13.872341   11.576943  9.2546635   8.8875876  10.482147   5.4213362  10.814052   2.7895186  8.0826711   0.35611887   5.627817   4.2192311  4.8706442   8.0371105  3.8682614  -1.0982485  8.8399697    7.422137  13.878658   7.0447778   21.36226   13.212266  18.059085   9.0718925  17.290231   4.8195716  17.344907   4.0884487  13.851278   1.4645534  11.763516   0.77103592  15.663032  -2.3552681   13.06343   14.585756  10.862442 
     18000       9000   6.9309509  7.8648162   10.357821  6.9069723   11.408328  3.2339371    14.50647   6.339278   12.232986  13.553382   12.132018  9.6692685     9.37377  10.584797   5.6136632  10.881753    2.402364  7.8631423  -0.88523854  6.1485651   4.8766694  5.3777268   7.9409255  4.3543554  -1.3058072  9.6558587   7.8551882  13.735339   7.6716968   21.67657   12.597861  18.165322   8.8780624  17.354525   4.6851432  18.136121   4.5990855  14.709691   2.2604085  12.027151   1.2747613  15.999509  -1.9363925  13.559971   15.405995  10.692893 
     19000       9500   6.4417708  7.6638889   10.405766  6.9984399   11.249088  3.0246904   14.287555   6.173853   12.757858  13.635135   12.212585  9.7390384   9.2071449  9.8620523   5.6703642  10.970952   2.1979867  7.6940823    -1.97618  7.4966964    4.630517  4.8351477    7.968728  4.5151921  -0.92058258  10.695581   8.7125586  13.160069   9.0991472  21.236863   12.463215  17.841531   8.6690933  16.835452   5.1742459  18.411522   5.6081001  14.967366   2.4295286   12.44809   1.7866652  16.168827  -2.1685708   14.55335   15.558347  10.400527 
     20000      10000   6.1484292  7.5513085   9.6946019  6.4998719   10.776363  2.4092027   13.604532    5.71436   12.904157  13.480248   11.527521  9.6862805   8.6355942  9.4993382    5.521845  11.095514   2.3250585  8.4098804  -1.8875282  7.5419482   4.0803261  5.1842717   7.2337143  3.8076475  -1.1529397   10.55919    8.775542  12.873451   9.3341565  21.170561   12.696346  17.576193   8.8083882  16.603575   5.2748614  18.281955   5.7413445  14.666848   2.3391315  12.875983   1.3323878   16.84409    -1.62938  14.332661   14.959394  9.9684777 
     21000      10500    5.811185  6.9679865   8.7733625  5.1445482   10.451882  1.5463382   12.650419  5.4284527   12.733003  13.228264   11.215471  9.6433981   8.5535941  8.6726127   5.5231855  10.586247    2.237269  8.3464657   -1.026904  7.2824439    3.565628  4.6433114   6.5581295  2.1484571  -1.6208053  10.680483   8.6219181  12.416236   9.4633387  20.884211   12.684641  17.375152   8.7703209  16.175442   5.4621502  18.456798   5.1945232  15.002008   2.4519491  12.585052   1.9643694  16.791396  -1.0432078  14.439845   14.579153  9.5695168 
     22000      11000   5.9874047  7.5882297   8.0877071  4.7055015   10.868968   1.905118    12.52346  5.8161078   12.634113  12.916324   11.595781  9.5765249   9.2503061  7.7713517   4.8832355  10.612762    2.202748  7.8594251   -1.151993  6.9332382   4.8590276  4.4496311     7.11312  1.2630843  -1.4140418  10.078408   8.4717386  11.460587   9.5029942  20.134933   13.258584  17.284626    9.527833  15.461033   6.0245445  17.067355   4.8473266  13.530061   1.7070908  12.051159   2.2152997  15.881223  -1.5986418  14.260277   15.127338  9.5483097 
     23000      11500   6.4304715  7.7635961   8.2701101  4.6318178   10.281081  1.3254328   12.632437  5.1281541   12.403884  12.595345   11.830805  9.0945282   9.5840118  7.4731121   4.6631167  10.825924   2.3991538  7.8624511  -1.0488685  7.5925303   5.0640025  5.0054188   6.6873149  1.6857657  -2.4535391  10.729024   8.4687007  11.124772   9.4495268  20.022489   12.742214  16.736175   9.0231874  15.075216   5.8132463  17.497458    5.467831  13.881828   1.2639594  11.919468   2.4207512  15.612348   -1.395759  14.767248   15.074298  9.2317448 
     24000      12000   6.4474875  7.9690265   8.3972635  4.7397616    10.12487  1.2232162   12.582841  4.7271777   12.740251  12.425502    12.11802  8.8944473   9.8006898  7.4451911   4.4524917  11.069488   2.6143237  7.4948934  -1.3063804  8.0213854   5.1983651  5.0631452   6.4162234  2.1703112  -2.8591177  11.019657   8.5417755  11.115895   9.3974714  19.759034   13.088431  16.670624   9.3182145  14.973617   5.5803902  16.979574   5.8304455  13.667119   0.80204676  11.054204   2.5526803   14.53483  -1.2793826  14.601463   15.301953  8.5739299 
     25000      12500   6.5347189  7.7134916   8.4710727    4.53531   9.8691593  0.91808117   12.594754  4.4124321   13.065072  12.348251   12.251048   8.891949   9.9676776  7.3953468   4.7325464  10.634077   2.7621589  7.1960366  -1.5839941  8.1220442   5.3288657  4.8683644   6.2574229  1.8353445  -2.7588304  11.161953    8.888522  10.901669   9.1528821  20.100111   12.635938  16.807689   9.1953006  14.781039   5.9659759  16.797906   6.0843507  13.411795   1.0258941  10.648628   2.9074244  14.179188   -1.212625  14.697703   15.365056  8.3066544 
     26000      13000   6.0015238  7.3527346    7.673145  4.1914597   9.7405781  1.1530382   12.321284   4.790721   12.876572  12.496213    11.65144  9.0966155    9.311596  7.1590793   4.6952039  10.425337   1.9586232  7.0668946  -1.9916684  8.1010337   4.3003433  4.1815351   6.0344495  0.88110323  -2.9090546  11.461583   8.6206578  10.746173   9.3170405  19.938562   13.032615  17.138292   9.5533671  14.814225   5.9159542  16.641321   6.4879208  13.278351   0.74881095  10.642393   3.2342038  13.677925  -0.43077541  14.708299   14.828079  8.6431476 
     27000      13500   5.8191539  7.0668982   7.8835779  4.1884941   9.6823391   1.254132    12.50345  4.7597232   12.394867  12.402435   11.438677   8.883957    9.177359  7.2224429   4.2499427  10.086855   1.4856427  6.9321261  -2.1046532  8.3404812   3.8592435  4.1136914   5.8060972  1.2727969  -3.0997681  11.881627   8.2624563  10.890272   9.0054223  19.469533   12.829954  16.695312   9.1853349  14.939424   5.0597268  16.613045   6.3576496  13.588747   0.43228038  10.823124   3.1577288  13.373529   0.027510891  15.505293   14.642533  9.0002695 
     28000      14000   5.8405543   7.389515    7.863188  4.2819173   9.3368278  0.75706373   12.074658  4.7440362   12.437559  12.431724   11.282529   8.889904   8.9807295   7.317783   4.6158212  10.712077   1.9452847  7.0055684  -1.4865605  8.2901685   4.4801615  4.3854278     5.83427  1.3152931   -2.576121  12.084314     8.37254  10.938346   9.0015012  19.667787   12.571856  16.790566   9.0991534  14.904774   5.5147474  16.770139   6.1622554  13.369939   1.0012903  10.861738   3.0247834  14.093942  -0.42311552  15.824299   14.610785  8.6654636 
     29000      14500   5.0967881  7.3257835    7.600519  4.4279523   9.5812912  1.3490949   11.999391  4.7712595   12.738386  12.293215   11.208598  8.6813092   8.5635484  7.3760162   4.3828007    10.9184   0.98906672  6.5002802  -2.1214308  8.5790702    4.006306  4.1943908   5.9108141  1.4934591  -3.8114682  11.567136   8.3112563  10.906772   9.8072564  19.310256   13.533464  16.569232   9.2352286  14.856982   5.7546781  17.275557   6.0297497  13.633617   0.3573379  10.876809   2.7070673  14.674454  -1.4335021   14.96534   14.574528  8.3893331 
     30000      15000    5.387429  7.5429827    7.637912  4.3962121   9.8271656  1.3778375   12.112687  5.2673768    12.47264  12.398124   11.253324  8.9477568   8.6692289  7.4975308   4.0174328  10.915746   1.2763365  7.4090747  -2.3274195  8.8353107   3.8550341  4.3675236   5.8657794  1.4839971  -3.7088688  12.029012    8.113217   11.20232   9.5129804  19.550905   13.265741  16.660368   9.1417154  14.940702   5.3949565  17.228392   5.6806003  13.962252  -0.12370862  11.299128   2.3163491  14.353262  -1.4645287  15.448939   14.708505  8.8744963 
     31000      15500   5.5261493  7.4356913   7.9389089  4.5968752   9.9937812  1.4133389   12.245567  5.2277865   12.654883  12.129722    11.70999   8.895551   9.0219191  7.6123076   4.0653326  10.806291   1.5428491  7.1618714  -2.0953414  8.4299579   3.9346551  4.4633662   6.1319256  1.7692375    -3.69349  11.658467    8.155278  11.020396   9.1861429  19.627062   12.550228  16.289777   8.8954905  14.873065   5.5213556  16.842254   5.7336396  13.552451   0.41362156  10.906348   2.7632172  14.345862  -0.99027493   14.53912   15.230937  8.8762792 
     32000      16000   6.2592405  7.4536294   7.9827555  4.0428609   10.166746  1.0819113   12.671353  4.4899134   12.736367  11.678398   11.823077  8.3546459   9.5209953  6.8989795   4.7695564   10.73654   2.3503644  7.1859351  -0.9039906  8.4727169    4.681863  4.4138825   6.0873024  1.2181127  -3.1695523  10.901799   8.5675828  10.680965   9.8299568   19.18198   13.490545  15.866341   9.5607612   14.55426    5.652096  17.037219   6.4660158  13.777634    1.204834  11.069928   3.0211808  14.270171  -1.2682651  14.267508   15.266447  8.3402339 
     33000      16500   6.0747617  7.4867579   7.9833102  3.9455888   9.4778286  0.73446617   11.994877  4.4224081   12.972969  11.796755   11.513923  8.5386054   9.1829387   7.059565   4.8811141  11.025338   2.4354715   7.061869  -0.78065868  7.8778423   4.7489333  4.3258513   5.7565439   1.108837   -3.211118  10.617995    8.676989  10.755573   10.007456  18.913274    14.02035  16.069319   9.9171668  14.495313   5.9867434   16.63754   6.7953083   13.54371   0.96938347  10.735866   2.9141649  14.228229  -1.3463672  14.152814   14.763037   7.852778 
     34000      17000   6.1542734  7.2566163   8.1518019  3.5410909   9.9930473  0.6091515   12.209528  4.4430901   13.072374  11.869175   11.690956  8.6001521   9.2951916  6.8514096   4.9872948  10.710116   2.4092102   7.080098  -1.2508986  8.0919594   5.0993474  4.0514904    5.963961  0.59713373  -3.2029586  10.927771   8.7877462  10.560567   10.676636  19.358328   13.795957  15.992396   9.9777112  14.694414   6.6713106  16.715723   6.8945864  13.453033   1.0700972  10.976751   3.3940877  14.089097  -0.86207897    14.5126   14.791042  8.0430507 
     35000      17500   6.4263568  7.0897867   8.3132752  3.7217658   10.256823  0.2297066   12.630966  3.8324794   13.332172  12.094596   11.454756  9.0484569   9.6721906  6.7375693   4.8205724  10.227399   2.5812694  7.0919409  -0.71597723  8.1716476    4.841234  4.0409878   6.4156796  0.79288452  -2.3103186  11.422488   8.6426325  10.680399   10.439309  19.720313   13.744113  16.381476   10.005941  14.779809   6.6074673  16.754224   6.7415418  13.353545   1.3933945  11.188013   3.5938489   14.28414  -0.39739302  15.586217   14.597763  7.9840142 
     36000      18000   6.1116733   7.070952   7.7397567   3.918527   9.2555081  0.38082859   11.989877  4.1788164   13.073831  12.037399   11.475814  8.8899926    9.354497  7.1357711   5.1318425  10.427605   2.1844003  6.5052033  -1.0226539  8.0900546    4.493367  3.8682673   5.3922561  0.88288244  -1.9145254  11.795356   8.7824865  10.933123   10.087636  19.225653   14.045128  16.314435   9.8571785  14.775251   5.8824964  16.759567   6.3879681  13.477548    1.622176  10.443799   3.1281153  13.860799  -0.069540156  16.328195   14.635907  7.8945323 
     37000      18500   5.8349167  7.0305078   8.0645553  3.8411916   10.148561  0.42840587   12.024727  4.3595316   12.929235  11.826973   11.554169  8.5243669   9.1650661  6.9950732   5.1145369  10.396289   2.0101319  5.4371654  -1.3834431  7.6100691   4.8956625  3.4876592   6.6012588  0.50217565  -1.8209753  11.336212   8.7583866  10.814662   9.3467447  19.146114   13.498262  16.116339   9.7627653  14.690962   5.0120654   16.21504   6.2488915  13.322899   1.5061593  9.3779514   1.9722964  13.378424  -1.7026435  15.574752   14.723634  7.8766241 
     38000      19000   5.6175794  6.8893231   7.7285661  3.6731219   11.578533  0.39502751   11.898971  4.4725039   12.879816  11.971552   11.523549  8.4224682   8.9586888  6.9543374   5.1063164  10.383015   2.3152823  4.8617429  -0.96201107  7.1058689   4.9725347  2.3064467   7.7694054 -0.29766922  -1.3616415  11.112542   8.8944548  10.480252   8.8563655  19.314735    12.67147  16.498069    9.448647  14.497799   5.6710962  15.763712   6.5361356  12.893587   1.7650552   8.887439   2.4319844  13.377124  -1.3562264  15.065211   14.800947  8.1439665 
     39000      19500   5.6448321   7.329034   6.8869465  4.1648832   12.198444  0.083004913   11.727765  4.5302632   12.793107  12.188983    11.42397  8.5367173   8.8628174  6.9507826   4.9860127  10.415059    2.754732  4.6989408  -1.6001807  8.4629028   5.0355116  1.6335179    8.778818  1.2697423  -1.1481447  11.969081   8.7754274  10.652072   8.3974405   19.30563   12.473817  16.706904   9.0513168  14.624736   5.0183813  15.944997   6.0447794  13.033753   1.7570483  8.7021617   2.5512338  12.752618   0.94891957  16.019732   14.554241  8.1444741 
     40000      20000   5.7977507  7.3909718   7.6470221  4.1646694   11.932456  0.45308893   12.040885  4.7311842   12.820138  12.543311   11.822106  8.8347382   9.1482927  7.2884408    5.034675  10.668201   3.3057161  4.5926154  -1.8020837  9.3458597   5.3085611  1.6837476   8.3270545  0.63447196  -1.0178764  12.597571   8.8449781  10.764557   8.3086316  19.697598   12.322699  16.805435   8.7043893  15.155278   4.7057689  16.536958    5.918759  13.525368   1.6498442  9.0400635   2.6934783  13.229385   0.62370644  16.316646   15.006556  8.4116023 
     41000      20500   5.9140453   7.570208   8.1743283  4.6419468   12.376738  0.23107148   12.426089   4.566076   13.099208  12.549093    11.67713  8.7274728   9.2785069  7.4722144   5.2913754  10.904942   3.3350808  4.9695357  -1.3279474  9.3037716   5.8869113  2.2239581   9.0045048  1.3180559  -0.75860738  12.628517   9.0133603  10.989555   8.7802753  19.664857   13.016251   16.81011   9.4367011   15.05408   5.0828048  16.724523   6.5220429  13.568448   2.0813808  9.2682941   2.8767389  13.570626   0.53814896  16.668267   14.894662    8.66795 
     42000      21000   6.2093207  8.2092447   7.8867246  4.7996442   12.608231  0.30614218   12.356796  4.8159339   13.232905  12.381464   12.110467  8.9159497   9.4601804   7.626805   5.6316412  11.420888   3.6732446  5.4645995  -1.0424529  9.8085307   5.7776969  2.4972429    9.141737  1.3709451  -0.37650561  13.079965   9.2570737  11.284029   9.2687308  19.923346   13.098697  16.760228   9.6670634  15.392342   5.5524533  17.113087   6.7029366  14.098975   2.3242381  9.5249667   3.2575021  13.933743   0.96873771  17.056173   15.397969  8.3605951 
     43000      21500   6.3804641  8.0295017   7.9861686  4.8683484   12.781112  0.98599206   12.519472  5.2657717   13.292857  12.793032   12.178505  9.1642072   9.6196225  7.8453869   5.9979556  11.300622   3.6660854   5.369945  -0.74154584  9.8486058   6.0203494  2.5282489   9.2852579   1.666538  -0.21209245  13.167727   9.5732447   11.48496   10.076726  20.092061   13.254782   16.83619   9.5169474  15.575495   5.8964306  17.349385   6.6572811  14.129059   2.6691403  9.6013278   3.4159064  13.909456   1.6433088  17.507949   15.529106  9.1382148 
     44000      22000   6.2832377  7.9288175   8.0762451  5.1344616   13.415398  1.2442666   12.294153  5.4097432   13.590376  12.539637   12.257887  9.3072046   9.5845745  8.0626836   5.9277513   11.17349   3.3387136  5.3498459  -0.78980273  9.8589588   6.2484423  2.6880484   9.7588225  2.1252229   0.26605231  13.156155   9.6717303  11.385975    10.31118  19.587576   14.111243  16.734447    10.33144  15.100875   5.9432653  17.230809    7.246394  13.896599   2.5542047  9.5905618   3.8491421  13.988791   1.5078437  17.080146   15.507456  8.8360239 
     45000      22500   6.3600124  8.0706704   7.9497431  4.9101731   13.434859  0.8609588   12.385121  5.0407136   13.607708  12.428242   12.121398  9.2131067   9.6286344  7.7015876    5.585828  11.320789   3.9475476  5.1558368  -1.0171227  9.6990756   6.0423383  2.1356333   9.5183868  1.7770804   0.21435864  12.926293   9.2485286  11.279767   10.304311  19.198256   14.571646   16.55467   10.596929  14.924233   5.7536661  17.641845   7.3007431   14.35715    2.457918  9.4257171   3.8206966  14.168184   1.5738909  17.100594   15.399326  8.7139962 
     46000      23000   6.2502987  8.1760258   7.6955187  4.9326585   12.919231  0.76227823     12.6089  5.0454876   14.380102  12.022831    12.43233  9.0415301    9.649815   7.640583   6.0357116  11.559396   3.9322396  5.1239346   -1.047156   10.15912   5.8051695  1.7834671   9.4707118  2.0338977   0.53954517   13.12473   9.6855961  11.235807    10.47876  19.256713   14.698818  16.176094    11.14658  14.796224   6.1166158  17.787739   7.9993838  15.056282   2.4451267  9.3799848   4.1280571  14.433041   2.0045974  17.801735   15.773168  8.0489371 
     47000      23500   6.4883896  8.4859773   7.6143573  5.1363199   12.984907  0.58457916   12.704195  4.9045657   14.261685  11.711722   12.751349  8.5491193   9.7493131  7.4550238   6.2962306  11.823551   3.8054138  5.8504505  -1.0815861   10.84478   6.1988539  2.4604706   9.4502922  2.0843518   0.53218925  14.016596   9.9834428  10.725918   10.378309  18.717091   14.507168   16.07321   11.126714  14.254195   5.8739579   18.26021   8.0105493  15.120808   2.4455529  10.057178   4.2684516  14.601518   1.9797678  17.937136    16.27228  7.9292469 
     48000      24000   6.8284752   8.737497   7.2322225  5.1052021   12.633037  0.02881444   12.921883  4.3651935   14.490642  11.667808   12.789307   8.169414   9.8391499  7.0308117   6.9035895  12.357996   3.6142371  6.4562977  -0.90802723  11.130959   5.2253304  2.7245907   9.1908494  2.1429811   0.36814674  14.051751   10.263244  10.532334   10.211524  18.491543   14.654956  16.141417   11.060024  14.223757   5.5373313  18.607834   7.6410518  15.409566   3.0024564  10.787566   4.1553668  14.769393   1.5176795  17.796574   16.126672  7.7488486 
     49000      24500   6.7886089  8.9192884   6.7105552   5.281621   10.747039 -0.37092068   12.497561  3.8671695   14.250091  11.559944   12.628373  7.7780855   9.6661629  6.6465729   6.7266572  12.323086   3.5750947  6.8337082  -0.71776838   11.83621   4.5674534  3.0635784   8.2756697  2.3815585   0.16032847  14.974885   10.228496  10.272605   10.618749  18.475858   14.535503  16.057249   10.782986  14.100932   6.1637906  18.362037   7.5660081  15.216455   2.8958911   11.08086   3.9894851  14.996558   1.9290667  18.921962   15.951578  7.5707437 
     50000      25000   6.4506338  8.9586395   6.5476479  5.4523962   9.8068613 -0.74186606   12.067517  3.8264709    14.37129  11.139769   12.541365  7.7603751   9.4263012  6.6508161   7.2633051  12.497602   3.0497307  6.5665668  -0.23471757  11.809072    4.364209  3.0273947    8.142943  2.5678014   0.92415482  15.048315   10.109586  10.104838     11.2152  18.811581   14.423654  15.453374   11.018426  13.772578   6.7544701  18.420827   8.2524849  15.465899    3.264381  11.266929     4.75666  15.155964   2.6921914  18.774381   15.696358  6.9308191 
     51000      25500   6.5573299  8.8516448   6.4653682  5.1494205   9.6798811 -1.0850998   11.713487  3.0958424   14.980406  11.123222   11.906625  7.1205032   9.2531778  6.4705204    7.664597  12.427866   3.0186933  6.9509349   0.074046784  12.149551    4.044475  3.2271535   7.4984871  1.9322902   1.6230291  15.290959   10.422586   9.979693   11.700608  18.608066   15.132438  15.484811   11.550329  13.861184   6.9326807  18.547031   8.5253404  15.594501   3.4066141  11.283463   5.2387405  15.079782   3.0576846  18.819223   14.977481  6.5711168 
     52000      26000   6.8350384  8.8116429   5.3468418  5.3165793   9.9682474 -0.15797229   12.092397  3.7005159   15.105362  11.769081   10.996987  7.1729835   8.5877348  5.7323633   7.7575176  12.469249   2.3559835  7.5691932   0.22236567  11.174315   3.7736294  2.3854629    7.540804  2.5585145    1.473713  15.014577   11.081228  10.335101   11.614036  18.987879   14.959026  15.842209   11.389392  14.229031   6.7245839  19.137441   8.8377325  16.011896   3.7132109  11.561137   5.4408234  15.504001   2.4944145    19.2373   14.380288  7.7375446 
